dtype,tasks,tile_tokens,dim,num_transforms,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
bf16,32,256,64,32,1,graph_global,global,0.05293174982070923,0.16191320419311522,0.07699164748191833,0.0633477509021759,0.055567747354507445,0.0531517505645752,0.9958608937329603,1.0,0.9958608937329603,0.0
bf16,32,256,128,8,0,graph_global,global,0.03657985031604767,,,,,0.03647780120372772,1.0027975675329226,1.0,1.0027975675329226,0.0
bf16,32,256,128,16,0,graph_global,global,0.05718969702720642,,,,,0.05735375285148621,0.997139579955568,1.0,0.997139579955568,0.0
bf16,32,256,128,32,0,graph_global,global,0.10195950269699097,,,,,0.10413349866867065,0.9791229911654381,1.0,0.9791229911654381,0.0
bf16,128,64,32,8,1,graph_lds_chunked(chunk=4),chunk4,0.014933900535106659,0.01717189997434616,0.014343899488449097,0.013699899613857269,0.01715790033340454,0.013613900542259217,1.0969597205995445,1.0900737199564012,1.0063170045448107,0.0
bf16,128,64,32,16,1,graph_lds_chunked(chunk=8),chunk8,0.021789899468421935,0.026607850193977357,0.019663900136947632,0.019175900518894194,0.018853899836540223,0.019043950736522673,1.1441900774629212,1.1557237312882893,0.9900204058174773,0.0
bf16,128,64,32,32,1,graph_lds_chunked(chunk=4),chunk4,0.03452385067939758,0.04474979937076569,0.032799848914146425,0.027601850032806397,0.0291298508644104,0.027557849884033203,1.2527773692315678,1.2507803150283037,1.0015966466527089,0.0
bf16,128,64,64,8,1,graph_lds_chunked(chunk=4),chunk4,0.02006389945745468,0.023053400218486786,0.018563899397850036,0.01752994954586029,0.022099900245666503,0.017639900743961334,1.1374156662600925,1.1445497549759227,0.9937669038110273,0.0
bf16,128,64,64,16,1,graph_lds_chunked(chunk=8),chunk8,0.03144584894180298,0.03655585050582886,0.02808785140514374,0.026367899775505067,0.02594189941883087,0.026043900847435,1.2074170119911207,1.2121644770150048,0.9960834811497075,0.0
bf16,128,64,64,32,1,graph_lds_chunked(chunk=4),chunk4,0.05475574731826782,0.06561369895935058,0.052509802579879764,0.04283579885959625,0.043555799126625064,0.041297799348831175,1.3258756684771762,1.2782707169239875,1.0372416820028112,0.0
bf16,128,64,128,8,1,graph_lds_chunked(chunk=4),chunk4,0.03274784982204437,0.03451785147190094,0.02998184859752655,0.0273998498916626,0.034389850497245786,0.027557849884033203,1.1883310911356046,1.1951835485058295,0.9942666066824702,0.0
bf16,128,64,128,16,1,graph_lds_chunked(chunk=8),chunk8,0.05561569929122925,0.05785974860191345,0.05005574822425842,0.04361979961395264,0.042383798956871034,0.041381850838661194,1.3439635532026522,1.3121924098361912,1.0242122596719083,0.0
bf16,128,64,128,32,1,graph_lds_chunked(chunk=8),chunk8,0.10034555196762085,0.10990550518035888,0.08844159841537476,0.07606164813041687,0.07156565189361572,0.06959764957427979,1.4417951264363404,1.4021468303927034,1.0282768503156925,0.0
bf16,128,128,32,8,1,graph_lds_chunked(chunk=4),chunk4,0.02028995007276535,0.02298184931278229,0.018911899626255037,0.01797395050525665,0.0227399006485939,0.018061900138854982,1.1233563421778288,1.1288531181184327,0.9951306544205096,0.0
bf16,128,128,32,16,1,graph_lds_chunked(chunk=8),chunk8,0.031641849875450136,0.03652380108833313,0.027751851081848144,0.02627590000629425,0.025951901078224184,0.026055899262428284,1.2143833362557017,1.2192497875232846,0.9960086511251576,0.0
bf16,128,128,32,32,1,graph_lds_chunked(chunk=4),chunk4,0.053839749097824095,0.0647337019443512,0.05172774791717529,0.04081385135650635,0.042243799567222594,0.041137850284576415,1.3087642821727594,1.319153848715167,0.9921240675964165,0.0
bf16,128,128,64,8,1,graph_lds_chunked(chunk=4),chunk4,0.03157784938812256,0.034109801054000854,0.029381850361824037,0.02653389871120453,0.03372985124588013,0.027071848511695862,1.1664459992260954,1.1900945930266973,0.9801288116598716,0.0
